OBJECTID_1,Name_USGSO,Plate,USGS_ISID,NEAR_FID,NEAR_DIST,ALL_Uniq,Linework_S,Meaning_AL,ID_GID,NAME_wcmcI,NAME_LOCAL,OBJECTID,ChangeType,ChangeNote,ChangeRef,Shape_Leng,IslandArea,IslandCoas,Area_Geode,Coast_Geod,Shape_Le_1,Shape_Area,layer,path,Atoll
12254,Malabar,Woodlark,"329341","35580",0.000000000000000,"283150",USGS: Sayre et al. 2018,USGS poly had WCMC poly intersect/overlap,19634.000000000000000,Malabar,Malabar,"0",,,,45614.829418000001169,25.718991529800000,45.614829417999999,25.555898712200001,46.956352916699998,45614.829417972432566,25718991.529830235987902,USGSEsriWCMC_GlobalIslandsv2_BigIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_BigIslands,Aldabra
231908,,Somalia,"47109","35617",77.860181302000001,"298635",USGS: Sayre et al. 2018,"USGS poly had WCMC poly within 300m, but NO intersection",19673.000000000000000,Euphrates Islet,Esprit,"0",,,,427.124036315000012,0.010264996852700,0.427124036315000,0.010199954241500,0.425129771399000,427.124036314645991,10264.996852686334023,USGSEsriWCMC_GlobalIslandsv2_SmallIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_SmallIslands,Aldabra
231906,,Somalia,"47107","35617",93.084834241199999,"298633",USGS: Sayre et al. 2018,"USGS poly had WCMC poly within 300m, but NO intersection",19673.000000000000000,Euphrates Islet,Esprit,"0",,,,427.123998190000009,0.010265022973900,0.427123998190000,0.010199982195300,0.425130345609000,427.123998190211410,10265.022973889263085,USGSEsriWCMC_GlobalIslandsv2_SmallIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_SmallIslands,Aldabra
12252,Picard,Woodlark,"329339","35587",0.000000000000000,"283148",USGS: Sayre et al. 2018,USGS poly had WCMC poly intersect/overlap,19641.000000000000000,Picard,West Island,"0",,,,19769.184379399997852,10.657956996399999,19.769184379399999,10.590379666100000,19.539503555100001,19769.184379448695836,10657956.996380591765046,USGSEsriWCMC_GlobalIslandsv2_BigIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_BigIslands,Aldabra
13254,,Somalia,"47161","-1",-1.000000000000000,"15010",USGS: Sayre et al. 2018,USGS poly had no WCMC poly within 300m,0.000000000000000,,,"0",,,,1247.451995939999961,0.095663227431400,1.247451995940000,0.095056637668800,1.197823365640000,1247.451995940373990,95663.227431435137987,USGSEsriWCMC_GlobalIslandsv2_SmallIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_SmallIslands,Aldabra
12253,Polymnie,Woodlark,"329340","35638",0.000000000000000,"283149",USGS: Sayre et al. 2018,USGS poly had WCMC poly intersect/overlap,19694.000000000000000,Polymnie Island,Polymnie Island,"0",,,,8727.134507200000371,1.838264291600000,8.727134507200002,1.826606880160000,9.043933243030001,8727.134507201106317,1838264.291595941642299,USGSEsriWCMC_GlobalIslandsv2_BigIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_BigIslands,Aldabra
88332,,Somalia,"47165","35580",0.000000000000000,"116566",USGS: Sayre et al. 2018,USGS poly had WCMC poly intersect/overlap,19634.000000000000000,Malabar,Malabar,"0",,,,1673.352833599999940,0.167557076236000,1.673352833600000,0.166494575227000,1.719291423910000,1673.352833602243436,167557.076236096007051,USGSEsriWCMC_GlobalIslandsv2_SmallIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_SmallIslands,Aldabra
88329,,Somalia,"47147","35622",0.000000000000000,"116563",USGS: Sayre et al. 2018,USGS poly had WCMC poly intersect/overlap,19678.000000000000000,Cocoanut Island,Michel,"0",,,,3245.180947240000023,0.461556309149000,3.245180947240000,0.458630041962000,3.233489764040000,3245.180947237531200,461556.309148887870833,USGSEsriWCMC_GlobalIslandsv2_SmallIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_SmallIslands,Aldabra
231902,,Somalia,"47102","35578",260.287311518000024,"298629",USGS: Sayre et al. 2018,"USGS poly had WCMC poly within 300m, but NO intersection",19632.000000000000000,Grande Terre,Aldabra,"0",,,,1544.207109120000041,0.130705235934000,1.544207109120000,0.129877201841000,1.497288652200000,1544.207109117463006,130705.235934164898936,USGSEsriWCMC_GlobalIslandsv2_SmallIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_SmallIslands,Aldabra
81759,,Pacific,"30012","4840",0.000000000000000,"109723",USGS: Sayre et al. 2018,USGS poly had WCMC poly intersect/overlap,365039.000000000058208,,,"0",,,,308.882569515000000,0.006640152936510,0.308882569515000,0.006602077234950,0.309606285017000,308.882569515175021,6640.152936514708927,USGSEsriWCMC_GlobalIslandsv2_SmallIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_SmallIslands,Aratika
81760,,Pacific,"30013","4843",0.000000000000000,"109724",USGS: Sayre et al. 2018,USGS poly had WCMC poly intersect/overlap,365042.000000000000000,,,"0",,,,462.906536259999996,0.015316503772900,0.462906536260000,0.015228670811800,0.475582660435000,462.906536260346627,15316.503772925907469,USGSEsriWCMC_GlobalIslandsv2_SmallIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_SmallIslands,Aratika
81758,,Pacific,"30011","4841",0.000000000000000,"109722",USGS: Sayre et al. 2018,USGS poly had WCMC poly intersect/overlap,365040.000000000000000,,,"0",,,,583.678427582000040,0.014924779861700,0.583678427582000,0.014839208310300,0.566548224204000,583.678427582113159,14924.779861724671719,USGSEsriWCMC_GlobalIslandsv2_SmallIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_SmallIslands,Aratika
81755,,Pacific,"30006","4838",0.000000000000000,"109719",USGS: Sayre et al. 2018,USGS poly had WCMC poly intersect/overlap,365036.999999999941792,,,"0",,,,464.934119990999989,0.009505591339690,0.464934119991000,0.009451076650460,0.478261516010000,464.934119991215084,9505.591339694126873,USGSEsriWCMC_GlobalIslandsv2_SmallIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_SmallIslands,Aratika
81756,,Pacific,"30008","4838",0.000000000000000,"109720",USGS: Sayre et al. 2018,USGS poly had WCMC poly intersect/overlap,365036.999999999941792,,,"0",,,,323.905685616000028,0.005835434398050,0.323905685616000,0.005801974573450,0.299424193585000,323.905685616442952,5835.434398048551884,USGSEsriWCMC_GlobalIslandsv2_SmallIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_SmallIslands,Aratika
81753,,Pacific,"30001","4834",0.000000000000000,"109717",USGS: Sayre et al. 2018,USGS poly had WCMC poly intersect/overlap,365032.999999999941792,,,"0",,,,272.670731102999980,0.005104435193320,0.272670731103000,0.005075169889540,0.264210522214000,272.670731103086212,5104.435193322095984,USGSEsriWCMC_GlobalIslandsv2_SmallIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_SmallIslands,Aratika
11566,Aratika,Pacific,"328056","4881",0.000000000000000,"282460",USGS: Sayre et al. 2018,USGS poly had WCMC poly intersect/overlap,365080.000000000000000,,,"0",,,,43890.521939899997960,7.021310473340000,43.890521939899998,6.980962134050000,43.186708247200002,43890.521939888938505,7021310.473341084085405,USGSEsriWCMC_GlobalIslandsv2_BigIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_BigIslands,Aratika
258327,,,"0","-1",-1.000000000000000,"342192",WCMC and Island Conservation GID2 Dec2018,"WCMC poly more than 300m from USGS poly, USGS had been missing these islands",364992.999999999941792,,,"4909",,,,370.457066452999982,0.004896009145630,0.370457066453000,0.004867927760840,0.341953795107000,370.457066453089737,4896.009145627291218,USGSEsriWCMC_GlobalIslandsv2_SmallIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_SmallIslands,Aratika
258328,,,"0","-1",-1.000000000000000,"342193",WCMC and Island Conservation GID2 Dec2018,"WCMC poly more than 300m from USGS poly, USGS had been missing these islands",364994.000000000000000,,,"4910",,,,341.729776804999972,0.004089220670700,0.341729776805000,0.004065807897790,0.342103299002000,341.729776804629523,4089.220670699402035,USGSEsriWCMC_GlobalIslandsv2_SmallIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_SmallIslands,Aratika
11565,Aratika,Pacific,"328055","4882",0.000000000000000,"282459",USGS: Sayre et al. 2018,USGS poly had WCMC poly intersect/overlap,365080.999999999941792,,,"0",,,,14951.490982499999518,2.108906871200000,14.951490982499999,2.096796221790000,13.854744918900000,14951.490982496428842,2108906.871198732405901,USGSEsriWCMC_GlobalIslandsv2_BigIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_BigIslands,Aratika
258325,,,"0","-1",-1.000000000000000,"342190",WCMC and Island Conservation GID2 Dec2018,"WCMC poly more than 300m from USGS poly, USGS had been missing these islands",364991.000000000058208,,,"4907",,,,365.498650715999986,0.005454369553180,0.365498650716000,0.005423138666380,0.356475672866000,365.498650716313705,5454.369553183387325,USGSEsriWCMC_GlobalIslandsv2_SmallIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_SmallIslands,Aratika
258326,,,"0","-1",-1.000000000000000,"342191",WCMC and Island Conservation GID2 Dec2018,"WCMC poly more than 300m from USGS poly, USGS had been missing these islands",364992.000000000000000,,,"4908",,,,568.780943897000043,0.012279708756400,0.568780943897000,0.012209330550000,0.572856943391000,568.780943896870554,12279.708756435366013,USGSEsriWCMC_GlobalIslandsv2_SmallIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_SmallIslands,Aratika
11563,Aratika,Pacific,"328053","4747",0.000000000000000,"282457",USGS: Sayre et al. 2018,USGS poly had WCMC poly intersect/overlap,364946.000000000000000,,,"0",,,,18946.524128400000336,2.467185782810000,18.946524128400000,2.453046567840000,17.631084894499999,18946.524128444747475,2467185.782809284515679,USGSEsriWCMC_GlobalIslandsv2_BigIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_BigIslands,Aratika
258323,,,"0","-1",-1.000000000000000,"342184",WCMC and Island Conservation GID2 Dec2018,"WCMC poly more than 300m from USGS poly, USGS had been missing these islands",364984.999999999941792,,,"4901",,,,753.105562048000024,0.021801686219300,0.753105562048000,0.021676757678600,0.768020199976000,753.105562048461366,21801.686219320068631,USGSEsriWCMC_GlobalIslandsv2_SmallIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_SmallIslands,Aratika
258324,,,"0","-1",-1.000000000000000,"342187",WCMC and Island Conservation GID2 Dec2018,"WCMC poly more than 300m from USGS poly, USGS had been missing these islands",364988.000000000000000,,,"4904",,,,924.856366008000009,0.014695150679900,0.924856366008000,0.014611241724200,0.856694044978000,924.856366008192595,14695.150679903625132,USGSEsriWCMC_GlobalIslandsv2_SmallIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_SmallIslands,Aratika
258321,,,"0","-1",-1.000000000000000,"342178",WCMC and Island Conservation GID2 Dec2018,"WCMC poly more than 300m from USGS poly, USGS had been missing these islands",364979.000000000058208,,,"4895",,,,669.459112207999965,0.012953007376800,0.669459112208000,0.012878783700900,0.644199949323000,669.459112207912881,12953.007376809897323,USGSEsriWCMC_GlobalIslandsv2_SmallIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_SmallIslands,Aratika
258322,,,"0","-1",-1.000000000000000,"342180",WCMC and Island Conservation GID2 Dec2018,"WCMC poly more than 300m from USGS poly, USGS had been missing these islands",364980.999999999941792,,,"4897",,,,446.811257171000022,0.008988048195940,0.446811257171000,0.008936544185890,0.440066762564000,446.811257171417367,8988.048195943631072,USGSEsriWCMC_GlobalIslandsv2_SmallIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_SmallIslands,Aratika
258319,,,"0","-1",-1.000000000000000,"342173",WCMC and Island Conservation GID2 Dec2018,"WCMC poly more than 300m from USGS poly, USGS had been missing these islands",364974.000000000000000,,,"4890",,,,861.792367913000021,0.025275270194900,0.861792367913000,0.025130416161600,0.851216527706000,861.792367912584155,25275.270194892134896,USGSEsriWCMC_GlobalIslandsv2_SmallIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_SmallIslands,Aratika
258320,,,"0","-1",-1.000000000000000,"342176",WCMC and Island Conservation GID2 Dec2018,"WCMC poly more than 300m from USGS poly, USGS had been missing these islands",364976.999999999941792,,,"4893",,,,423.525438345999987,0.007643060698070,0.423525438346000,0.007599275789810,0.402063687803000,423.525438345997998,7643.060698072446030,USGSEsriWCMC_GlobalIslandsv2_SmallIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_SmallIslands,Aratika
258317,,,"0","-1",-1.000000000000000,"342170",WCMC and Island Conservation GID2 Dec2018,"WCMC poly more than 300m from USGS poly, USGS had been missing these islands",364960.000000000000000,,,"4876",,,,429.302527855999983,0.008174943559690,0.429302527856000,0.008128103230380,0.446341164238000,429.302527855771018,8174.943559685106266,USGSEsriWCMC_GlobalIslandsv2_SmallIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_SmallIslands,Aratika
258318,,,"0","-1",-1.000000000000000,"342172",WCMC and Island Conservation GID2 Dec2018,"WCMC poly more than 300m from USGS poly, USGS had been missing these islands",364972.999999999941792,,,"4889",,,,451.836732848999986,0.005314542728530,0.451836732849000,0.005284107632690,0.432158287720000,451.836732848575025,5314.542728525389975,USGSEsriWCMC_GlobalIslandsv2_SmallIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_SmallIslands,Aratika
81797,,Pacific,"30060","4876",0.000000000000000,"109761",USGS: Sayre et al. 2018,USGS poly had WCMC poly intersect/overlap,365075.000000000058208,,,"0",,,,2335.494074390000151,0.226418559117000,2.335494074390000,0.225118316874000,2.496169962700000,2335.494074385484964,226418.559116978809470,USGSEsriWCMC_GlobalIslandsv2_SmallIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_SmallIslands,Aratika
81796,,Pacific,"30059","4876",0.000000000000000,"109760",USGS: Sayre et al. 2018,USGS poly had WCMC poly intersect/overlap,365075.000000000058208,,,"0",,,,667.824552549000032,0.025241872971800,0.667824552549000,0.025096920393700,0.615693618646000,667.824552549151235,25241.872971824377601,USGSEsriWCMC_GlobalIslandsv2_SmallIslands,C:/Users/ruth-/Dropbox/Lancaster_CoralReef_Postdoc/Modelling_seabird_nutrient_potential/Seabird_nutrient_potential/Mapping/USGSEsriWCMC_GlobalIslands_v3/v10/globalislandsfix.gdb|layername=USGSEsriWCMC_GlobalIslandsv2_SmallIslands,Aratika
